"id","ing"
48500,"potato"
48500,"black_pepper"
48500,"celery"
48500,"carrot"
48501,"butter"
48501,"wheat"
48501,"rice"
48501,"rye_flour"
48501,"milk"
48502,"butter"
48502,"wheat"
48502,"cardamom"
48502,"ginger"
48502,"nutmeg"
48502,"cinnamon"
48502,"orange"
48502,"egg"
48502,"milk"
48502,"cream"
48503,"butter"
48503,"wheat"
48503,"yeast"
48503,"cardamom"
48503,"vanilla"
48503,"egg"
48503,"milk"
48504,"lamb"
48504,"cabbage"
48504,"black_pepper"
48505,"butter"
48505,"egg"
48505,"almond"
48505,"wheat"
48506,"butter"
48506,"cane_molasses"
48506,"wheat"
48506,"cardamom"
48506,"corn"
48506,"ginger"
48506,"cinnamon"
48506,"egg"
48507,"butter"
48507,"cane_molasses"
48507,"wheat"
48507,"yeast"
48507,"almond"
48507,"raisin"
48507,"cinnamon"
48507,"egg"
48507,"milk"
48508,"wheat"
48508,"onion"
48508,"beef"
48508,"parsley"
48508,"cereal"
48508,"chicken"
48508,"egg"
48508,"milk"
48508,"mushroom"
48508,"cream"
48509,"butter"
48509,"wheat"
48509,"almond"
48509,"egg"
48509,"cream"
48510,"butter"
48510,"egg"
48510,"almond"
48510,"wheat"
48510,"milk"
48511,"butter"
48511,"wheat"
48511,"yeast"
48511,"cardamom"
48511,"almond"
48511,"egg"
48511,"milk"
48511,"cream"
48512,"butter"
48512,"almond"
48512,"wheat"
48513,"butter"
48513,"vanilla"
48513,"almond"
48513,"wheat"
48514,"butter"
48514,"cocoa"
48514,"wheat"
48514,"hazelnut"
48514,"vanilla"
48514,"egg"
48514,"cream"
48515,"lingonberry"
48516,"butter"
48516,"cane_molasses"
48516,"wheat"
48516,"vanilla"
48516,"almond"
48516,"egg"
48517,"butter"
48517,"wheat"
48517,"cinnamon"
48517,"corn"
48517,"egg"
48517,"ginger"
48518,"cardamom"
48518,"buttermilk"
48518,"corn"
48518,"wheat"
48519,"lamb"
48519,"dill"
48519,"wheat"
48519,"onion"
48519,"vinegar"
48519,"black_pepper"
48519,"white_wine"
48519,"carrot"
48519,"butter"
48519,"cream"
48520,"olive_oil"
48520,"lovage"
48520,"mustard"
48520,"tarragon"
48520,"dill"
48520,"chervil"
48520,"vinegar"
48520,"black_pepper"
48520,"white_wine"
48520,"lettuce"
48520,"beet"
48520,"potato"
48521,"coriander"
48521,"fenugreek"
48521,"pepper"
48521,"lemon_juice"
48521,"mustard"
48521,"egg"
48521,"cumin"
48521,"rye_bread"
48521,"white_wine"
48521,"butter"
48521,"vegetable_oil"
48521,"turmeric"
48521,"herring"
48521,"cream"
48522,"butter"
48522,"egg"
48522,"vanilla"
48522,"almond"
48522,"wheat"
48523,"butter"
48523,"white_bread"
48523,"apple"
48523,"lingonberry"
48523,"cream"
48524,"olive_oil"
48524,"apple"
48524,"mustard"
48524,"onion"
48524,"roasted_pork"
48524,"plum"
48524,"black_pepper"
48524,"white_wine"
48524,"chicken_broth"
48524,"cream"
48525,"milk_fat"
48525,"wheat"
48525,"vegetable_oil"
48525,"vanilla"
48525,"egg"
48525,"milk"
48526,"cane_molasses"
48526,"butter"
48526,"caraway"
48526,"wheat"
48526,"yeast"
48526,"egg"
48526,"cumin"
48526,"seed"
48526,"rye_flour"
48526,"orange"
48526,"vegetable_oil"
48526,"anise_seed"
48527,"dill"
48527,"onion"
48527,"potato"
48527,"radish"
48527,"vinegar"
48527,"cucumber"
48527,"vegetable_oil"
48527,"egg"
48528,"butter"
48528,"cane_molasses"
48528,"caraway"
48528,"wheat"
48528,"egg"
48528,"seed"
48528,"rye_flour"
48528,"orange"
48528,"anise_seed"
48528,"milk"
48529,"butter"
48529,"egg"
48529,"vanilla"
48529,"almond"
48529,"wheat"
48530,"celery"
48530,"olive_oil"
48530,"lemon_juice"
48530,"beet"
48530,"shallot"
48530,"walnut"
48531,"tomato"
48531,"dill"
48531,"lemon_juice"
48531,"lemon"
48531,"mustard"
48531,"bay"
48531,"lettuce"
48531,"cucumber"
48531,"vegetable_oil"
48531,"shrimp"
48531,"egg"
48532,"coriander"
48532,"dill"
48532,"lemon"
48532,"mustard"
48532,"onion"
48532,"salmon"
48532,"black_pepper"
48532,"white_wine"
48533,"butter"
48533,"cheese"
48533,"mustard"
48533,"onion"
48533,"rye_bread"
48533,"cured_pork"
48533,"scallop"
48533,"bell_pepper"
48534,"butter"
48534,"wheat"
48534,"vegetable_oil"
48534,"cardamom"
48534,"nutmeg"
48534,"egg"
48534,"cream"
48535,"dill"
48535,"pepper"
48535,"mustard"
48535,"vinegar"
48535,"black_pepper"
48535,"salmon"
48535,"white_wine"
48536,"butter"
48536,"vinegar"
48536,"pepper"
48536,"currant"
48536,"apple"
48536,"cabbage"
48537,"olive_oil"
48537,"lemon_juice"
48537,"lemon"
48537,"chive"
48537,"salmon_roe"
48537,"egg"
48537,"smoked_salmon"
48538,"butter"
48538,"potato"
48539,"butter"
48539,"pepper"
48539,"wheat"
48539,"onion"
48539,"beef"
48539,"rye_bread"
48539,"veal"
48539,"beef_broth"
48539,"egg"
48539,"cream"
48540,"butter"
48540,"pepper"
48540,"barley"
48540,"milk"
48541,"vegetable_oil"
48541,"egg"
48541,"mustard"
48541,"cream"
48542,"dill"
48542,"pepper"
48542,"mustard"
48542,"olive_oil"
48542,"cardamom"
48542,"vinegar"
48542,"salmon"
48542,"cognac"
48543,"butter"
48543,"pepper"
48543,"wheat"
48543,"beef"
48543,"nutmeg"
48543,"egg"
48544,"butter"
48544,"dill"
48544,"pepper"
48544,"wheat"
48544,"onion"
48544,"cauliflower"
48544,"shrimp"
48544,"milk"
48544,"cream"
48545,"butter"
48545,"plum"
48545,"wheat"
48545,"apple"
48546,"cane_molasses"
48546,"orange_peel"
48546,"caraway"
48546,"wheat"
48546,"yeast"
48546,"raisin"
48546,"fennel"
48546,"oat"
48546,"rye_flour"
48546,"seed"
48546,"vegetable_oil"
48546,"anise_seed"
48546,"milk"
48547,"vinegar"
48547,"beet"
48547,"onion"
48547,"orange"
48547,"vegetable_oil"
48547,"orange_juice"
48547,"bay"
48548,"butter"
48548,"coffee"
48548,"orange_juice"
48548,"wheat"
48548,"starch"
48548,"vanilla"
48548,"almond"
48548,"strawberry"
48548,"lemon_juice"
48548,"berry"
48548,"orange"
48548,"lemon"
48548,"egg"
48548,"milk"
48548,"cream"
48549,"cane_molasses"
48549,"pork"
48549,"mustard"
48549,"black_pepper"
48549,"squash"
48549,"cucumber"
48549,"bread"
48549,"tomato"
48549,"vinegar"
48549,"beef"
48549,"onion"
48549,"cider"
48549,"parsley"
48549,"bell_pepper"
48549,"vegetable_oil"
48549,"egg"
48550,"vinegar"
48550,"cucumber"
48550,"mint"
48550,"black_pepper"
48550,"parsley"
48550,"white_wine"
48551,"vinegar"
48551,"beet"
48551,"potato"
48551,"egg"
48551,"cream"
48551,"herring"
48551,"scallion"
48552,"butter"
48552,"pepper"
48552,"lemon_juice"
48552,"shrimp"
48552,"gelatin"
48552,"rye_flour"
48552,"chive"
48552,"vegetable_oil"
48552,"egg"
48552,"cream"
48553,"dill"
48553,"onion"
48553,"vinegar"
48553,"potato"
48553,"black_pepper"
48553,"vegetable_oil"
48553,"herring"
48553,"wine"
48554,"butter"
48554,"cheese"
48554,"lemon_juice"
48554,"dill"
48554,"parsley"
48554,"scallion"
48554,"chive"
48554,"vegetable_oil"
48554,"bread"
48554,"smoked_salmon"
48554,"egg"
48554,"cream"
48555,"cane_molasses"
48555,"vinegar"
48555,"pepper"
48555,"mustard"
48555,"onion"
48555,"dill"
48555,"rye_bread"
48555,"white_wine"
48555,"beet"
48555,"butter"
48555,"herring"
48556,"butter"
48556,"pepper"
48556,"lemon"
48556,"rye_bread"
48556,"cucumber"
48556,"bell_pepper"
48556,"cream_cheese"
48556,"egg"
48556,"smoked_salmon"
48557,"butter"
48557,"lemon_juice"
48557,"onion"
48557,"avocado"
48557,"rye_bread"
48557,"shrimp"
48557,"lettuce"
48557,"horseradish"
48557,"cream"
48558,"dill"
48558,"wheat"
48558,"black_pepper"
48558,"white_wine"
48558,"carrot"
48558,"garlic"
48558,"chicken"
48558,"milk"
48558,"cream"
48558,"butter"
48558,"vinegar"
48558,"thyme"
48558,"beef"
48558,"potato"
48558,"onion"
48558,"parsnip"
48558,"celery"
48558,"milk_fat"
48559,"pork"
48559,"onion"
48559,"thyme"
48559,"potato"
48559,"bacon"
48559,"pea"
48559,"carrot"
48559,"leek"
48559,"pork_sausage"
48560,"coriander"
48560,"dill"
48560,"mustard"
48560,"vinegar"
48560,"black_pepper"
48560,"salmon"
48560,"honey"
48560,"seed"
48560,"rye_flour"
48561,"dill"
48561,"cucumber"
48561,"black_pepper"
48561,"gelatin"
48561,"vinegar"
48562,"cane_molasses"
48562,"vinegar"
48562,"beef"
48562,"onion"
48562,"black_pepper"
48562,"fennel"
48562,"rye_flour"
48562,"veal"
48562,"garlic"
48562,"tamarind"
48562,"egg"
48562,"pork_sausage"
48563,"vinegar"
48563,"cinnamon"
48563,"sour_cherry"
48563,"starch"
